"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1316","Checkout info page has correct title","","Wed Mar 25 19:51:59 UTC 2026","passed","Wed Mar 25 19:52:00 UTC 2026","","Checkout Tests","com.automation.selenide.tests.CheckoutTest","checkoutInfoPageHasCorrectTitle"
"","1201","Cart page has correct title","","Wed Mar 25 19:51:44 UTC 2026","passed","Wed Mar 25 19:51:45 UTC 2026","","Cart Tests","com.automation.selenide.tests.CartTest","cartPageHasCorrectTitle"
"","2902","Inventory page has correct title","","Wed Mar 25 19:51:24 UTC 2026","passed","Wed Mar 25 19:51:27 UTC 2026","","Inventory Tests","com.automation.selenide.tests.InventoryTest","inventoryPageHasCorrectTitle"
"","1570","Overview page shows the ordered item","","Wed Mar 25 19:51:49 UTC 2026","passed","Wed Mar 25 19:51:51 UTC 2026","","Checkout Tests","com.automation.selenide.tests.CheckoutTest","overviewPageShowsOrderedItem"
"","1195","Adding a product shows the remove button","","Wed Mar 25 19:51:29 UTC 2026","passed","Wed Mar 25 19:51:30 UTC 2026","","Inventory Tests","com.automation.selenide.tests.InventoryTest","addingProductShowsRemoveButton"
"","1719","Finishing order navigates to confirmation page","","Wed Mar 25 19:51:46 UTC 2026","passed","Wed Mar 25 19:51:48 UTC 2026","","Checkout Tests","com.automation.selenide.tests.CheckoutTest","finishingOrderNavigatesToConfirmation"
"","1223","Adding a product updates the cart badge","","Wed Mar 25 19:51:28 UTC 2026","passed","Wed Mar 25 19:51:29 UTC 2026","","Inventory Tests","com.automation.selenide.tests.InventoryTest","addingProductUpdatesCartBadge"
"","1403","Continue shopping returns to inventory page","","Wed Mar 25 19:51:42 UTC 2026","passed","Wed Mar 25 19:51:44 UTC 2026","","Cart Tests","com.automation.selenide.tests.CartTest","continueShoppingReturnsToInventory"
"","1142","Invalid login shows error message Invalid login shows error message [1] — Epic sadface: Sorry, this user has been locked out.","","Wed Mar 25 19:51:34 UTC 2026","passed","Wed Mar 25 19:51:35 UTC 2026","","Login Tests","com.automation.selenide.tests.LoginTest","invalidLoginShowsError"
"","1007","Invalid login shows error message Invalid login shows error message [4] — Epic sadface: Password is required","","Wed Mar 25 19:51:38 UTC 2026","passed","Wed Mar 25 19:51:39 UTC 2026","","Login Tests","com.automation.selenide.tests.LoginTest","invalidLoginShowsError"
"","1121","Inventory page displays all products","","Wed Mar 25 19:51:32 UTC 2026","passed","Wed Mar 25 19:51:33 UTC 2026","","Inventory Tests","com.automation.selenide.tests.InventoryTest","inventoryPageDisplaysAllProducts"
"","1470","Incomplete form shows validation error Incomplete form shows validation error [3] — Error: Postal Code is required","","Wed Mar 25 19:51:57 UTC 2026","passed","Wed Mar 25 19:51:59 UTC 2026","","Checkout Tests","com.automation.selenide.tests.CheckoutTest","incompleteFormShowsValidationError"
"","1740","Back to products returns to inventory page","","Wed Mar 25 19:51:52 UTC 2026","passed","Wed Mar 25 19:51:54 UTC 2026","","Checkout Tests","com.automation.selenide.tests.CheckoutTest","backToProductsReturnsToInventory"
"","1059","Invalid login shows error message Invalid login shows error message [2] — Epic sadface: Username and password do not match any user in this service","","Wed Mar 25 19:51:35 UTC 2026","passed","Wed Mar 25 19:51:37 UTC 2026","","Login Tests","com.automation.selenide.tests.LoginTest","invalidLoginShowsError"
"","1288","Adding multiple products updates badge count","","Wed Mar 25 19:51:27 UTC 2026","passed","Wed Mar 25 19:51:28 UTC 2026","","Inventory Tests","com.automation.selenide.tests.InventoryTest","addingMultipleProductsUpdatesBadgeCount"
"","1253","Removing a product empties the cart","","Wed Mar 25 19:51:41 UTC 2026","passed","Wed Mar 25 19:51:42 UTC 2026","","Cart Tests","com.automation.selenide.tests.CartTest","removingProductEmptiesCart"
"","1233","Cart contains the added product","","Wed Mar 25 19:51:45 UTC 2026","passed","Wed Mar 25 19:51:46 UTC 2026","","Cart Tests","com.automation.selenide.tests.CartTest","cartContainsAddedProduct"
"","1533","Incomplete form shows validation error Incomplete form shows validation error [1] — Error: First Name is required","","Wed Mar 25 19:51:54 UTC 2026","passed","Wed Mar 25 19:51:56 UTC 2026","","Checkout Tests","com.automation.selenide.tests.CheckoutTest","incompleteFormShowsValidationError"
"","1790","Incomplete form shows validation error Incomplete form shows validation error [2] — Error: Last Name is required","","Wed Mar 25 19:51:56 UTC 2026","passed","Wed Mar 25 19:51:57 UTC 2026","","Checkout Tests","com.automation.selenide.tests.CheckoutTest","incompleteFormShowsValidationError"
"","1542","User can logout successfully","","Wed Mar 25 19:51:33 UTC 2026","passed","Wed Mar 25 19:51:34 UTC 2026","","Inventory Tests","com.automation.selenide.tests.InventoryTest","userCanLogout"
