"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1629","Overview page shows the ordered item","","Tue Mar 31 08:38:47 UTC 2026","passed","Tue Mar 31 08:38:49 UTC 2026","","Checkout Tests","com.automation.selenide.tests.CheckoutTest","overviewPageShowsOrderedItem"
"","1076","Invalid login shows error message Invalid login shows error message [3] — Epic sadface: Username is required","","Tue Mar 31 08:38:32 UTC 2026","passed","Tue Mar 31 08:38:33 UTC 2026","","Login Tests","com.automation.selenide.tests.LoginTest","invalidLoginShowsError"
"","1646","Valid info navigates to checkout overview","","Tue Mar 31 08:38:46 UTC 2026","passed","Tue Mar 31 08:38:47 UTC 2026","","Checkout Tests","com.automation.selenide.tests.CheckoutTest","validInfoNavigatesToOverview"
"","1373","Continue shopping returns to inventory page","","Tue Mar 31 08:38:26 UTC 2026","passed","Tue Mar 31 08:38:27 UTC 2026","","Cart Tests","com.automation.selenide.tests.CartTest","continueShoppingReturnsToInventory"
"","1074","Inventory page has correct title","","Tue Mar 31 08:38:35 UTC 2026","passed","Tue Mar 31 08:38:36 UTC 2026","","Inventory Tests","com.automation.selenide.tests.InventoryTest","inventoryPageHasCorrectTitle"
"","1620","Incomplete form shows validation error Incomplete form shows validation error [1] — Error: First Name is required","","Tue Mar 31 08:38:52 UTC 2026","passed","Tue Mar 31 08:38:54 UTC 2026","","Checkout Tests","com.automation.selenide.tests.CheckoutTest","incompleteFormShowsValidationError"
"","1092","Invalid login shows error message Invalid login shows error message [4] — Epic sadface: Password is required","","Tue Mar 31 08:38:33 UTC 2026","passed","Tue Mar 31 08:38:34 UTC 2026","","Login Tests","com.automation.selenide.tests.LoginTest","invalidLoginShowsError"
"","1770","Back to products returns to inventory page","","Tue Mar 31 08:38:50 UTC 2026","passed","Tue Mar 31 08:38:52 UTC 2026","","Checkout Tests","com.automation.selenide.tests.CheckoutTest","backToProductsReturnsToInventory"
"","1355","Cancel checkout returns to cart page","","Tue Mar 31 08:38:49 UTC 2026","passed","Tue Mar 31 08:38:50 UTC 2026","","Checkout Tests","com.automation.selenide.tests.CheckoutTest","cancelCheckoutReturnsToCart"
"","1765","Finishing order navigates to confirmation page","","Tue Mar 31 08:38:44 UTC 2026","passed","Tue Mar 31 08:38:46 UTC 2026","","Checkout Tests","com.automation.selenide.tests.CheckoutTest","finishingOrderNavigatesToConfirmation"
"","1556","Incomplete form shows validation error Incomplete form shows validation error [3] — Error: Postal Code is required","","Tue Mar 31 08:38:55 UTC 2026","passed","Tue Mar 31 08:38:57 UTC 2026","","Checkout Tests","com.automation.selenide.tests.CheckoutTest","incompleteFormShowsValidationError"
"","1074","Standard user can login successfully","","Tue Mar 31 08:38:34 UTC 2026","passed","Tue Mar 31 08:38:35 UTC 2026","","Login Tests","com.automation.selenide.tests.LoginTest","standardUserCanLogin"
"","1235","Cart contains the added product","","Tue Mar 31 08:38:29 UTC 2026","passed","Tue Mar 31 08:38:30 UTC 2026","","Cart Tests","com.automation.selenide.tests.CartTest","cartContainsAddedProduct"
"","1493","User can logout successfully","","Tue Mar 31 08:38:42 UTC 2026","passed","Tue Mar 31 08:38:44 UTC 2026","","Inventory Tests","com.automation.selenide.tests.InventoryTest","userCanLogout"
"","1460","Removing a product empties the cart","","Tue Mar 31 08:38:24 UTC 2026","passed","Tue Mar 31 08:38:26 UTC 2026","","Cart Tests","com.automation.selenide.tests.CartTest","removingProductEmptiesCart"
"","1239","Adding multiple products updates badge count","","Tue Mar 31 08:38:36 UTC 2026","passed","Tue Mar 31 08:38:38 UTC 2026","","Inventory Tests","com.automation.selenide.tests.InventoryTest","addingMultipleProductsUpdatesBadgeCount"
"","1304","Checkout info page has correct title","","Tue Mar 31 08:38:57 UTC 2026","passed","Tue Mar 31 08:38:58 UTC 2026","","Checkout Tests","com.automation.selenide.tests.CheckoutTest","checkoutInfoPageHasCorrectTitle"
