"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1303","User can logout successfully","","Wed Mar 25 19:33:54 UTC 2026","passed","Wed Mar 25 19:33:55 UTC 2026","","Inventory Tests","com.automation.selenide.tests.InventoryTest","userCanLogout"
"","1105","Cancel checkout returns to cart page","","Wed Mar 25 19:34:11 UTC 2026","passed","Wed Mar 25 19:34:12 UTC 2026","","Checkout Tests","com.automation.selenide.tests.CheckoutTest","cancelCheckoutReturnsToCart"
"","1304","Valid info navigates to checkout overview","","Wed Mar 25 19:34:08 UTC 2026","passed","Wed Mar 25 19:34:10 UTC 2026","","Checkout Tests","com.automation.selenide.tests.CheckoutTest","validInfoNavigatesToOverview"
"","936","Invalid login shows error message Invalid login shows error message [1] — Epic sadface: Sorry, this user has been locked out.","","Wed Mar 25 19:33:55 UTC 2026","passed","Wed Mar 25 19:33:56 UTC 2026","","Login Tests","com.automation.selenide.tests.LoginTest","invalidLoginShowsError"
"","2431","Invalid login shows error message Invalid login shows error message [3] — Epic sadface: Username is required","","Wed Mar 25 19:33:57 UTC 2026","passed","Wed Mar 25 19:34:00 UTC 2026","","Login Tests","com.automation.selenide.tests.LoginTest","invalidLoginShowsError"
"","1456","Finishing order navigates to confirmation page","","Wed Mar 25 19:34:07 UTC 2026","passed","Wed Mar 25 19:34:08 UTC 2026","","Checkout Tests","com.automation.selenide.tests.CheckoutTest","finishingOrderNavigatesToConfirmation"
"","1040","Checkout info page has correct title","","Wed Mar 25 19:34:17 UTC 2026","passed","Wed Mar 25 19:34:18 UTC 2026","","Checkout Tests","com.automation.selenide.tests.CheckoutTest","checkoutInfoPageHasCorrectTitle"
"","1246","Incomplete form shows validation error Incomplete form shows validation error [1] — Error: First Name is required","","Wed Mar 25 19:34:14 UTC 2026","passed","Wed Mar 25 19:34:15 UTC 2026","","Checkout Tests","com.automation.selenide.tests.CheckoutTest","incompleteFormShowsValidationError"
"","929","Cart contains the added product","","Wed Mar 25 19:34:06 UTC 2026","passed","Wed Mar 25 19:34:07 UTC 2026","","Cart Tests","com.automation.selenide.tests.CartTest","cartContainsAddedProduct"
"","2400","Cart badge not displayed initially","","Wed Mar 25 19:33:51 UTC 2026","passed","Wed Mar 25 19:33:53 UTC 2026","","Inventory Tests","com.automation.selenide.tests.InventoryTest","cartBadgeNotDisplayedInitially"
