"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1155","Checkout info page has correct title","","Sun Mar 29 15:13:10 UTC 2026","passed","Sun Mar 29 15:13:11 UTC 2026","","Checkout Tests","com.automation.selenide.tests.CheckoutTest","checkoutInfoPageHasCorrectTitle"
"","1233","Cart page has correct title","","Sun Mar 29 15:12:44 UTC 2026","passed","Sun Mar 29 15:12:45 UTC 2026","","Cart Tests","com.automation.selenide.tests.CartTest","cartPageHasCorrectTitle"
"","1063","Inventory page displays all products","","Sun Mar 29 15:12:56 UTC 2026","passed","Sun Mar 29 15:12:57 UTC 2026","","Inventory Tests","com.automation.selenide.tests.InventoryTest","inventoryPageDisplaysAllProducts"
"","1336","User can logout successfully","","Sun Mar 29 15:12:57 UTC 2026","passed","Sun Mar 29 15:12:59 UTC 2026","","Inventory Tests","com.automation.selenide.tests.InventoryTest","userCanLogout"
"","1214","Cart contains the added product","","Sun Mar 29 15:12:45 UTC 2026","passed","Sun Mar 29 15:12:46 UTC 2026","","Cart Tests","com.automation.selenide.tests.CartTest","cartContainsAddedProduct"
"","951","Invalid login shows error message Invalid login shows error message [4] — Epic sadface: Password is required","","Sun Mar 29 15:12:49 UTC 2026","passed","Sun Mar 29 15:12:50 UTC 2026","","Login Tests","com.automation.selenide.tests.LoginTest","invalidLoginShowsError"
"","1375","Incomplete form shows validation error Incomplete form shows validation error [1] — Error: First Name is required","","Sun Mar 29 15:13:06 UTC 2026","passed","Sun Mar 29 15:13:07 UTC 2026","","Checkout Tests","com.automation.selenide.tests.CheckoutTest","incompleteFormShowsValidationError"
"","1024","Adding a product updates the cart badge","","Sun Mar 29 15:12:53 UTC 2026","passed","Sun Mar 29 15:12:54 UTC 2026","","Inventory Tests","com.automation.selenide.tests.InventoryTest","addingProductUpdatesCartBadge"
"","957","Inventory page has correct title","","Sun Mar 29 15:12:51 UTC 2026","passed","Sun Mar 29 15:12:52 UTC 2026","","Inventory Tests","com.automation.selenide.tests.InventoryTest","inventoryPageHasCorrectTitle"
"","1607","Finishing order navigates to confirmation page","","Sun Mar 29 15:12:59 UTC 2026","passed","Sun Mar 29 15:13:00 UTC 2026","","Checkout Tests","com.automation.selenide.tests.CheckoutTest","finishingOrderNavigatesToConfirmation"
"","1108","Adding multiple products updates badge count","","Sun Mar 29 15:12:52 UTC 2026","passed","Sun Mar 29 15:12:53 UTC 2026","","Inventory Tests","com.automation.selenide.tests.InventoryTest","addingMultipleProductsUpdatesBadgeCount"
"","1348","Removing a product empties the cart","","Sun Mar 29 15:12:41 UTC 2026","passed","Sun Mar 29 15:12:43 UTC 2026","","Cart Tests","com.automation.selenide.tests.CartTest","removingProductEmptiesCart"
"","1009","Adding a product shows the remove button","","Sun Mar 29 15:12:54 UTC 2026","passed","Sun Mar 29 15:12:55 UTC 2026","","Inventory Tests","com.automation.selenide.tests.InventoryTest","addingProductShowsRemoveButton"
"","898","Invalid login shows error message Invalid login shows error message [3] — Epic sadface: Username is required","","Sun Mar 29 15:12:48 UTC 2026","passed","Sun Mar 29 15:12:49 UTC 2026","","Login Tests","com.automation.selenide.tests.LoginTest","invalidLoginShowsError"
"","1221","Cancel checkout returns to cart page","","Sun Mar 29 15:13:03 UTC 2026","passed","Sun Mar 29 15:13:04 UTC 2026","","Checkout Tests","com.automation.selenide.tests.CheckoutTest","cancelCheckoutReturnsToCart"
"","2972","Proceed to checkout navigates to info page","","Sun Mar 29 15:12:38 UTC 2026","passed","Sun Mar 29 15:12:41 UTC 2026","","Cart Tests","com.automation.selenide.tests.CartTest","proceedToCheckoutNavigatesToInfoPage"
"","1012","Invalid login shows error message Invalid login shows error message [2] — Epic sadface: Username and password do not match any user in this service","","Sun Mar 29 15:12:47 UTC 2026","passed","Sun Mar 29 15:12:48 UTC 2026","","Login Tests","com.automation.selenide.tests.LoginTest","invalidLoginShowsError"
"","1377","Incomplete form shows validation error Incomplete form shows validation error [3] — Error: Postal Code is required","","Sun Mar 29 15:13:09 UTC 2026","passed","Sun Mar 29 15:13:10 UTC 2026","","Checkout Tests","com.automation.selenide.tests.CheckoutTest","incompleteFormShowsValidationError"
"","1457","Overview page shows the ordered item","","Sun Mar 29 15:13:02 UTC 2026","passed","Sun Mar 29 15:13:03 UTC 2026","","Checkout Tests","com.automation.selenide.tests.CheckoutTest","overviewPageShowsOrderedItem"
"","1460","Valid info navigates to checkout overview","","Sun Mar 29 15:13:00 UTC 2026","passed","Sun Mar 29 15:13:02 UTC 2026","","Checkout Tests","com.automation.selenide.tests.CheckoutTest","validInfoNavigatesToOverview"
"","959","Cart badge not displayed initially","","Sun Mar 29 15:12:55 UTC 2026","passed","Sun Mar 29 15:12:56 UTC 2026","","Inventory Tests","com.automation.selenide.tests.InventoryTest","cartBadgeNotDisplayedInitially"
"","1226","Continue shopping returns to inventory page","","Sun Mar 29 15:12:43 UTC 2026","passed","Sun Mar 29 15:12:44 UTC 2026","","Cart Tests","com.automation.selenide.tests.CartTest","continueShoppingReturnsToInventory"
"","985","Invalid login shows error message Invalid login shows error message [1] — Epic sadface: Sorry, this user has been locked out.","","Sun Mar 29 15:12:46 UTC 2026","passed","Sun Mar 29 15:12:47 UTC 2026","","Login Tests","com.automation.selenide.tests.LoginTest","invalidLoginShowsError"
"","1467","Incomplete form shows validation error Incomplete form shows validation error [2] — Error: Last Name is required","","Sun Mar 29 15:13:07 UTC 2026","passed","Sun Mar 29 15:13:09 UTC 2026","","Checkout Tests","com.automation.selenide.tests.CheckoutTest","incompleteFormShowsValidationError"
"","1625","Back to products returns to inventory page","","Sun Mar 29 15:13:04 UTC 2026","passed","Sun Mar 29 15:13:06 UTC 2026","","Checkout Tests","com.automation.selenide.tests.CheckoutTest","backToProductsReturnsToInventory"
"","956","Standard user can login successfully","","Sun Mar 29 15:12:50 UTC 2026","passed","Sun Mar 29 15:12:51 UTC 2026","","Login Tests","com.automation.selenide.tests.LoginTest","standardUserCanLogin"
