"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1240","Continue shopping returns to inventory page","","Tue Mar 31 08:35:26 UTC 2026","passed","Tue Mar 31 08:35:27 UTC 2026","","Cart Tests","com.automation.selenide.tests.CartTest","continueShoppingReturnsToInventory"
"","1421","Incomplete form shows validation error Incomplete form shows validation error [3] — Error: Postal Code is required","","Tue Mar 31 08:35:53 UTC 2026","passed","Tue Mar 31 08:35:54 UTC 2026","","Checkout Tests","com.automation.selenide.tests.CheckoutTest","incompleteFormShowsValidationError"
"","1113","Cart contains the added product","","Tue Mar 31 08:35:29 UTC 2026","passed","Tue Mar 31 08:35:30 UTC 2026","","Cart Tests","com.automation.selenide.tests.CartTest","cartContainsAddedProduct"
"","1183","Checkout info page has correct title","","Tue Mar 31 08:35:54 UTC 2026","passed","Tue Mar 31 08:35:55 UTC 2026","","Checkout Tests","com.automation.selenide.tests.CheckoutTest","checkoutInfoPageHasCorrectTitle"
"","1525","Valid info navigates to checkout overview","","Tue Mar 31 08:35:44 UTC 2026","passed","Tue Mar 31 08:35:46 UTC 2026","","Checkout Tests","com.automation.selenide.tests.CheckoutTest","validInfoNavigatesToOverview"
"","997","Standard user can login successfully","","Tue Mar 31 08:35:34 UTC 2026","passed","Tue Mar 31 08:35:35 UTC 2026","","Login Tests","com.automation.selenide.tests.LoginTest","standardUserCanLogin"
"","1119","Adding multiple products updates badge count","","Tue Mar 31 08:35:36 UTC 2026","passed","Tue Mar 31 08:35:37 UTC 2026","","Inventory Tests","com.automation.selenide.tests.InventoryTest","addingMultipleProductsUpdatesBadgeCount"
"","1434","Incomplete form shows validation error Incomplete form shows validation error [1] — Error: First Name is required","","Tue Mar 31 08:35:50 UTC 2026","passed","Tue Mar 31 08:35:51 UTC 2026","","Checkout Tests","com.automation.selenide.tests.CheckoutTest","incompleteFormShowsValidationError"
"","1509","Overview page shows the ordered item","","Tue Mar 31 08:35:46 UTC 2026","passed","Tue Mar 31 08:35:47 UTC 2026","","Checkout Tests","com.automation.selenide.tests.CheckoutTest","overviewPageShowsOrderedItem"
"","1442","Incomplete form shows validation error Incomplete form shows validation error [2] — Error: Last Name is required","","Tue Mar 31 08:35:51 UTC 2026","passed","Tue Mar 31 08:35:53 UTC 2026","","Checkout Tests","com.automation.selenide.tests.CheckoutTest","incompleteFormShowsValidationError"
"","1036","Invalid login shows error message Invalid login shows error message [1] — Epic sadface: Sorry, this user has been locked out.","","Tue Mar 31 08:35:30 UTC 2026","passed","Tue Mar 31 08:35:31 UTC 2026","","Login Tests","com.automation.selenide.tests.LoginTest","invalidLoginShowsError"
"","1385","User can logout successfully","","Tue Mar 31 08:35:41 UTC 2026","passed","Tue Mar 31 08:35:42 UTC 2026","","Inventory Tests","com.automation.selenide.tests.InventoryTest","userCanLogout"
"","1176","Cart page has correct title","","Tue Mar 31 08:35:27 UTC 2026","passed","Tue Mar 31 08:35:29 UTC 2026","","Cart Tests","com.automation.selenide.tests.CartTest","cartPageHasCorrectTitle"
"","995","Inventory page has correct title","","Tue Mar 31 08:35:35 UTC 2026","passed","Tue Mar 31 08:35:36 UTC 2026","","Inventory Tests","com.automation.selenide.tests.InventoryTest","inventoryPageHasCorrectTitle"
"","1276","Removing a product empties the cart","","Tue Mar 31 08:35:25 UTC 2026","passed","Tue Mar 31 08:35:26 UTC 2026","","Cart Tests","com.automation.selenide.tests.CartTest","removingProductEmptiesCart"
"","1042","Adding a product shows the remove button","","Tue Mar 31 08:35:38 UTC 2026","passed","Tue Mar 31 08:35:39 UTC 2026","","Inventory Tests","com.automation.selenide.tests.InventoryTest","addingProductShowsRemoveButton"
"","1277","Cancel checkout returns to cart page","","Tue Mar 31 08:35:47 UTC 2026","passed","Tue Mar 31 08:35:48 UTC 2026","","Checkout Tests","com.automation.selenide.tests.CheckoutTest","cancelCheckoutReturnsToCart"
"","968","Cart badge not displayed initially","","Tue Mar 31 08:35:39 UTC 2026","passed","Tue Mar 31 08:35:40 UTC 2026","","Inventory Tests","com.automation.selenide.tests.InventoryTest","cartBadgeNotDisplayedInitially"
"","925","Invalid login shows error message Invalid login shows error message [4] — Epic sadface: Password is required","","Tue Mar 31 08:35:33 UTC 2026","passed","Tue Mar 31 08:35:34 UTC 2026","","Login Tests","com.automation.selenide.tests.LoginTest","invalidLoginShowsError"
"","1692","Back to products returns to inventory page","","Tue Mar 31 08:35:48 UTC 2026","passed","Tue Mar 31 08:35:50 UTC 2026","","Checkout Tests","com.automation.selenide.tests.CheckoutTest","backToProductsReturnsToInventory"
"","1079","Adding a product updates the cart badge","","Tue Mar 31 08:35:37 UTC 2026","passed","Tue Mar 31 08:35:38 UTC 2026","","Inventory Tests","com.automation.selenide.tests.InventoryTest","addingProductUpdatesCartBadge"
"","1671","Finishing order navigates to confirmation page","","Tue Mar 31 08:35:42 UTC 2026","passed","Tue Mar 31 08:35:44 UTC 2026","","Checkout Tests","com.automation.selenide.tests.CheckoutTest","finishingOrderNavigatesToConfirmation"
"","979","Invalid login shows error message Invalid login shows error message [2] — Epic sadface: Username and password do not match any user in this service","","Tue Mar 31 08:35:31 UTC 2026","passed","Tue Mar 31 08:35:32 UTC 2026","","Login Tests","com.automation.selenide.tests.LoginTest","invalidLoginShowsError"
"","973","Inventory page displays all products","","Tue Mar 31 08:35:40 UTC 2026","passed","Tue Mar 31 08:35:41 UTC 2026","","Inventory Tests","com.automation.selenide.tests.InventoryTest","inventoryPageDisplaysAllProducts"
"","933","Invalid login shows error message Invalid login shows error message [3] — Epic sadface: Username is required","","Tue Mar 31 08:35:32 UTC 2026","passed","Tue Mar 31 08:35:33 UTC 2026","","Login Tests","com.automation.selenide.tests.LoginTest","invalidLoginShowsError"
"","2855","Proceed to checkout navigates to info page","","Tue Mar 31 08:35:22 UTC 2026","passed","Tue Mar 31 08:35:25 UTC 2026","","Cart Tests","com.automation.selenide.tests.CartTest","proceedToCheckoutNavigatesToInfoPage"
