"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1759","Back to products returns to inventory page","","Tue Mar 31 08:13:16 UTC 2026","passed","Tue Mar 31 08:13:18 UTC 2026","","Checkout Tests","com.automation.selenide.tests.CheckoutTest","backToProductsReturnsToInventory"
"","1455","User can logout successfully","","Tue Mar 31 08:13:09 UTC 2026","passed","Tue Mar 31 08:13:10 UTC 2026","","Inventory Tests","com.automation.selenide.tests.InventoryTest","userCanLogout"
"","1223","Adding a product updates the cart badge","","Tue Mar 31 08:13:04 UTC 2026","passed","Tue Mar 31 08:13:05 UTC 2026","","Inventory Tests","com.automation.selenide.tests.InventoryTest","addingProductUpdatesCartBadge"
"","1615","Overview page shows the ordered item","","Tue Mar 31 08:13:13 UTC 2026","passed","Tue Mar 31 08:13:15 UTC 2026","","Checkout Tests","com.automation.selenide.tests.CheckoutTest","overviewPageShowsOrderedItem"
"","1211","Cart badge not displayed initially","","Tue Mar 31 08:13:06 UTC 2026","passed","Tue Mar 31 08:13:08 UTC 2026","","Inventory Tests","com.automation.selenide.tests.InventoryTest","cartBadgeNotDisplayedInitially"
"","1715","Finishing order navigates to confirmation page","","Tue Mar 31 08:13:10 UTC 2026","passed","Tue Mar 31 08:13:12 UTC 2026","","Checkout Tests","com.automation.selenide.tests.CheckoutTest","finishingOrderNavigatesToConfirmation"
"","1039","Inventory page displays all products","","Tue Mar 31 08:13:08 UTC 2026","passed","Tue Mar 31 08:13:09 UTC 2026","","Inventory Tests","com.automation.selenide.tests.InventoryTest","inventoryPageDisplaysAllProducts"
"","1340","Continue shopping returns to inventory page","","Tue Mar 31 08:12:52 UTC 2026","passed","Tue Mar 31 08:12:54 UTC 2026","","Cart Tests","com.automation.selenide.tests.CartTest","continueShoppingReturnsToInventory"
"","1188","Invalid login shows error message Invalid login shows error message [1] — Epic sadface: Sorry, this user has been locked out.","","Tue Mar 31 08:12:56 UTC 2026","passed","Tue Mar 31 08:12:57 UTC 2026","","Login Tests","com.automation.selenide.tests.LoginTest","invalidLoginShowsError"
"","1344","Cancel checkout returns to cart page","","Tue Mar 31 08:13:15 UTC 2026","passed","Tue Mar 31 08:13:16 UTC 2026","","Checkout Tests","com.automation.selenide.tests.CheckoutTest","cancelCheckoutReturnsToCart"
"","1019","Invalid login shows error message Invalid login shows error message [4] — Epic sadface: Password is required","","Tue Mar 31 08:13:00 UTC 2026","passed","Tue Mar 31 08:13:01 UTC 2026","","Login Tests","com.automation.selenide.tests.LoginTest","invalidLoginShowsError"
"","1103","Adding a product shows the remove button","","Tue Mar 31 08:13:05 UTC 2026","passed","Tue Mar 31 08:13:06 UTC 2026","","Inventory Tests","com.automation.selenide.tests.InventoryTest","addingProductShowsRemoveButton"
"","1628","Valid info navigates to checkout overview","","Tue Mar 31 08:13:12 UTC 2026","passed","Tue Mar 31 08:13:13 UTC 2026","","Checkout Tests","com.automation.selenide.tests.CheckoutTest","validInfoNavigatesToOverview"
"","1107","Invalid login shows error message Invalid login shows error message [2] — Epic sadface: Username and password do not match any user in this service","","Tue Mar 31 08:12:57 UTC 2026","passed","Tue Mar 31 08:12:59 UTC 2026","","Login Tests","com.automation.selenide.tests.LoginTest","invalidLoginShowsError"
"","1420","Removing a product empties the cart","","Tue Mar 31 08:12:51 UTC 2026","passed","Tue Mar 31 08:12:52 UTC 2026","","Cart Tests","com.automation.selenide.tests.CartTest","removingProductEmptiesCart"
"","1268","Cart page has correct title","","Tue Mar 31 08:12:54 UTC 2026","passed","Tue Mar 31 08:12:55 UTC 2026","","Cart Tests","com.automation.selenide.tests.CartTest","cartPageHasCorrectTitle"
"","1525","Incomplete form shows validation error Incomplete form shows validation error [3] — Error: Postal Code is required","","Tue Mar 31 08:13:21 UTC 2026","passed","Tue Mar 31 08:13:23 UTC 2026","","Checkout Tests","com.automation.selenide.tests.CheckoutTest","incompleteFormShowsValidationError"
"","1073","Invalid login shows error message Invalid login shows error message [3] — Epic sadface: Username is required","","Tue Mar 31 08:12:59 UTC 2026","passed","Tue Mar 31 08:13:00 UTC 2026","","Login Tests","com.automation.selenide.tests.LoginTest","invalidLoginShowsError"
"","1519","Incomplete form shows validation error Incomplete form shows validation error [1] — Error: First Name is required","","Tue Mar 31 08:13:18 UTC 2026","passed","Tue Mar 31 08:13:20 UTC 2026","","Checkout Tests","com.automation.selenide.tests.CheckoutTest","incompleteFormShowsValidationError"
"","1308","Cart contains the added product","","Tue Mar 31 08:12:55 UTC 2026","passed","Tue Mar 31 08:12:56 UTC 2026","","Cart Tests","com.automation.selenide.tests.CartTest","cartContainsAddedProduct"
"","3370","Proceed to checkout navigates to info page","","Tue Mar 31 08:12:47 UTC 2026","passed","Tue Mar 31 08:12:51 UTC 2026","","Cart Tests","com.automation.selenide.tests.CartTest","proceedToCheckoutNavigatesToInfoPage"
"","1051","Inventory page has correct title","","Tue Mar 31 08:13:02 UTC 2026","passed","Tue Mar 31 08:13:03 UTC 2026","","Inventory Tests","com.automation.selenide.tests.InventoryTest","inventoryPageHasCorrectTitle"
"","1531","Incomplete form shows validation error Incomplete form shows validation error [2] — Error: Last Name is required","","Tue Mar 31 08:13:20 UTC 2026","passed","Tue Mar 31 08:13:21 UTC 2026","","Checkout Tests","com.automation.selenide.tests.CheckoutTest","incompleteFormShowsValidationError"
"","1063","Standard user can login successfully","","Tue Mar 31 08:13:01 UTC 2026","passed","Tue Mar 31 08:13:02 UTC 2026","","Login Tests","com.automation.selenide.tests.LoginTest","standardUserCanLogin"
"","1217","Adding multiple products updates badge count","","Tue Mar 31 08:13:03 UTC 2026","passed","Tue Mar 31 08:13:04 UTC 2026","","Inventory Tests","com.automation.selenide.tests.InventoryTest","addingMultipleProductsUpdatesBadgeCount"
"","1316","Checkout info page has correct title","","Tue Mar 31 08:13:23 UTC 2026","passed","Tue Mar 31 08:13:24 UTC 2026","","Checkout Tests","com.automation.selenide.tests.CheckoutTest","checkoutInfoPageHasCorrectTitle"
