"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1082","Cart badge not displayed initially","","Tue Apr 07 14:55:46 UTC 2026","passed","Tue Apr 07 14:55:47 UTC 2026","","Inventory Tests","com.automation.selenide.tests.InventoryTest","cartBadgeNotDisplayedInitially"
"","2198","Inventory page displays all products","","Tue Apr 07 14:55:47 UTC 2026","passed","Tue Apr 07 14:55:49 UTC 2026","","Inventory Tests","com.automation.selenide.tests.InventoryTest","inventoryPageDisplaysAllProducts"
"","1557","User can logout successfully","","Tue Apr 07 14:55:49 UTC 2026","passed","Tue Apr 07 14:55:50 UTC 2026","","Inventory Tests","com.automation.selenide.tests.InventoryTest","userCanLogout"
"","1331","Cancel checkout returns to cart page","","Tue Apr 07 14:55:55 UTC 2026","passed","Tue Apr 07 14:55:57 UTC 2026","","Checkout Tests","com.automation.selenide.tests.CheckoutTest","cancelCheckoutReturnsToCart"
"","1540","Incomplete form shows validation error Incomplete form shows validation error [2] — Error: Last Name is required","","Tue Apr 07 14:56:00 UTC 2026","passed","Tue Apr 07 14:56:02 UTC 2026","","Checkout Tests","com.automation.selenide.tests.CheckoutTest","incompleteFormShowsValidationError"
"","1838","Back to products returns to inventory page","","Tue Apr 07 14:55:57 UTC 2026","passed","Tue Apr 07 14:55:59 UTC 2026","","Checkout Tests","com.automation.selenide.tests.CheckoutTest","backToProductsReturnsToInventory"
"","1140","Adding a product updates the cart badge","","Tue Apr 07 14:55:43 UTC 2026","passed","Tue Apr 07 14:55:44 UTC 2026","","Inventory Tests","com.automation.selenide.tests.InventoryTest","addingProductUpdatesCartBadge"
"","1388","Adding multiple products updates badge count","","Tue Apr 07 14:55:42 UTC 2026","passed","Tue Apr 07 14:55:43 UTC 2026","","Inventory Tests","com.automation.selenide.tests.InventoryTest","addingMultipleProductsUpdatesBadgeCount"
"","1024","Invalid login shows error message Invalid login shows error message [3] — Epic sadface: Username is required","","Tue Apr 07 14:55:38 UTC 2026","passed","Tue Apr 07 14:55:39 UTC 2026","","Login Tests","com.automation.selenide.tests.LoginTest","invalidLoginShowsError"
"","1554","Valid info navigates to checkout overview","","Tue Apr 07 14:55:52 UTC 2026","passed","Tue Apr 07 14:55:54 UTC 2026","","Checkout Tests","com.automation.selenide.tests.CheckoutTest","validInfoNavigatesToOverview"
"","1617","Overview page shows the ordered item","","Tue Apr 07 14:55:54 UTC 2026","passed","Tue Apr 07 14:55:55 UTC 2026","","Checkout Tests","com.automation.selenide.tests.CheckoutTest","overviewPageShowsOrderedItem"
"","1197","Cart contains the added product","","Tue Apr 07 14:55:34 UTC 2026","passed","Tue Apr 07 14:55:35 UTC 2026","","Cart Tests","com.automation.selenide.tests.CartTest","cartContainsAddedProduct"
"","1356","Continue shopping returns to inventory page","","Tue Apr 07 14:55:31 UTC 2026","passed","Tue Apr 07 14:55:33 UTC 2026","","Cart Tests","com.automation.selenide.tests.CartTest","continueShoppingReturnsToInventory"
"","1449","Removing a product empties the cart","","Tue Apr 07 14:55:30 UTC 2026","passed","Tue Apr 07 14:55:31 UTC 2026","","Cart Tests","com.automation.selenide.tests.CartTest","removingProductEmptiesCart"
